Metadata_is_control	Metadata_gene_name	clique_id	mp_value	cell_line	barcode_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	YAP1	29	0.025974025974025976	A549	cutting_control
0	YAP1	29	0.025974025974025976	A549	cutting_control
0	PRDX1	28	0.23976023976023977	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	PRDX1	28	0.23976023976023977	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	KRAS	3	0.000999000999000999	A549	cutting_control
0	CSNK1A1	12	0.000999000999000999	A549	cutting_control
0	KRAS	3	0.000999000999000999	A549	cutting_control
0	CHEK2	11	0.04095904095904096	A549	cutting_control
0	MAPK1	10	0.003996003996003996	A549	cutting_control
0	CHEK2	11	0.04095904095904096	A549	cutting_control
0	MAPK1	10	0.003996003996003996	A549	cutting_control
0	CDK4	8	0.000999000999000999	A549	cutting_control
0	BCL2L2	9	0.3806193806193806	A549	cutting_control
0	CDK4	8	0.000999000999000999	A549	cutting_control
0	MCL1	1	0.07492507492507493	A549	cutting_control
0	BRD4	7	0.000999000999000999	A549	cutting_control
0	MYC	6	0.000999000999000999	A549	cutting_control
0	BRD4	7	0.000999000999000999	A549	cutting_control
0	MYC	6	0.000999000999000999	A549	cutting_control
0	BRAF	5	0.1018981018981019	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	BRAF1	4	0.2897102897102897	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	AKT1	2	0.016983016983016984	A549	cutting_control
0	KRAS	3	0.000999000999000999	A549	cutting_control
0	AKT1	2	0.016983016983016984	A549	cutting_control
0	MCL1	1	0.07492507492507493	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	MCL1	1	0.07492507492507493	A549	cutting_control
0	AKT1	2	0.016983016983016984	A549	cutting_control
0	KRAS	3	0.000999000999000999	A549	cutting_control
0	AKT1	2	0.016983016983016984	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	BRAF1	4	0.2897102897102897	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	BRAF	5	0.1018981018981019	A549	cutting_control
0	MYC	6	0.000999000999000999	A549	cutting_control
0	BRD4	7	0.000999000999000999	A549	cutting_control
0	MYC	6	0.000999000999000999	A549	cutting_control
0	BRD4	7	0.000999000999000999	A549	cutting_control
0	MCL1	1	0.07492507492507493	A549	cutting_control
0	CDK4	8	0.000999000999000999	A549	cutting_control
0	BCL2L2	9	0.3806193806193806	A549	cutting_control
0	CDK4	8	0.000999000999000999	A549	cutting_control
0	MAPK1	10	0.003996003996003996	A549	cutting_control
0	CHEK2	11	0.04095904095904096	A549	cutting_control
0	MAPK1	10	0.003996003996003996	A549	cutting_control
0	CHEK2	11	0.04095904095904096	A549	cutting_control
0	KRAS	3	0.000999000999000999	A549	cutting_control
0	CSNK1A1	12	0.000999000999000999	A549	cutting_control
0	KRAS	3	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	CSNK1A1	12	0.000999000999000999	A549	cutting_control
0	HIF1a	17	0.00999000999000999	A549	cutting_control
0	CTNNB1	18	0.001998001998001998	A549	cutting_control
0	HIF1a	17	0.00999000999000999	A549	cutting_control
0	CTNNB1	18	0.001998001998001998	A549	cutting_control
0	GPX4	19	0.030969030969030968	A549	cutting_control
0	DOT1L	20	0.00999000999000999	A549	cutting_control
0	GPX4	19	0.030969030969030968	A549	cutting_control
0	DOT1L	20	0.00999000999000999	A549	cutting_control
0	GLS	21	0.000999000999000999	A549	cutting_control
0	EGFR	22	0.000999000999000999	A549	cutting_control
0	GLS	21	0.000999000999000999	A549	cutting_control
0	EGFR	22	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	ERBB3	23	0.029970029970029972	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	ERBB3	23	0.029970029970029972	A549	cutting_control
0	ERBB2	24	0.001998001998001998	A549	cutting_control
0	ITGAV	25	0.000999000999000999	A549	cutting_control
0	ERBB2	24	0.001998001998001998	A549	cutting_control
0	ITGAV	25	0.000999000999000999	A549	cutting_control
0	EGLN1	26	0.004995004995004995	A549	cutting_control
0	JAK3	27	0.017982017982017984	A549	cutting_control
0	EGLN1	26	0.004995004995004995	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	PRDX1	28	0.23976023976023977	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	PRDX1	28	0.23976023976023977	A549	cutting_control
0	YAP1	29	0.025974025974025976	A549	cutting_control
0	YAP1	29	0.025974025974025976	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	JAK3	27	0.017982017982017984	A549	cutting_control
0	COX5B	30	0.000999000999000999	A549	cutting_control
0	KIF11	31	0.000999000999000999	A549	cutting_control
0	COX5B	30	0.000999000999000999	A549	cutting_control
0	KIF11	31	0.000999000999000999	A549	cutting_control
0	CDK2	32	0.000999000999000999	A549	cutting_control
0	MTOR	33	0.000999000999000999	A549	cutting_control
0	CDK2	32	0.000999000999000999	A549	cutting_control
0	MTOR	33	0.000999000999000999	A549	cutting_control
0	CCNE1	34	0.000999000999000999	A549	cutting_control
0	PIK3CA	35	0.003996003996003996	A549	cutting_control
0	CCNE1	34	0.000999000999000999	A549	cutting_control
0	PIK3CA	35	0.003996003996003996	A549	cutting_control
0	CCND1	36	0.000999000999000999	A549	cutting_control
0	RAC1	37	0.00999000999000999	A549	cutting_control
0	CCND1	36	0.000999000999000999	A549	cutting_control
0	RAC1	37	0.00999000999000999	A549	cutting_control
0	BRCA1	38	0.03896103896103896	A549	cutting_control
0	RHOA	39	0.000999000999000999	A549	cutting_control
0	BRCA1	38	0.03896103896103896	A549	cutting_control
0	RHOA	39	0.000999000999000999	A549	cutting_control
0	BCL2L2	9	0.3806193806193806	A549	cutting_control
0	SDHB	40	0.004995004995004995	A549	cutting_control
0	BCL2L2	9	0.3806193806193806	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	RAF1	41	0.011988011988011988	A549	cutting_control
0	RAF1	41	0.011988011988011988	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	XBP	42	0.03496503496503497	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	XBP	42	0.03496503496503497	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	SDHB	40	0.004995004995004995	A549	cutting_control
0	BCL2	43	0.3706293706293706	A549	cutting_control
0	SMARCB1	44	0.004995004995004995	A549	cutting_control
0	BCL2	43	0.3706293706293706	A549	cutting_control
0	SMARCB1	44	0.004995004995004995	A549	cutting_control
0	AURKB	45	0.5234765234765235	A549	cutting_control
0	STAT3	46	0.23476523476523475	A549	cutting_control
0	CDK4	8	0.000999000999000999	A549	cutting_control
0	STAT3	46	0.23476523476523475	A549	cutting_control
0	ATP50	47	0.003996003996003996	A549	cutting_control
0	SUZ12	48	0.000999000999000999	A549	cutting_control
0	ATP50	47	0.003996003996003996	A549	cutting_control
0	SUZ12	48	0.000999000999000999	A549	cutting_control
0	ATF4	49	0.000999000999000999	A549	cutting_control
0	EZH2	50	0.02097902097902098	A549	cutting_control
0	ATF4	49	0.000999000999000999	A549	cutting_control
0	EZH2	50	0.02097902097902098	A549	cutting_control
0	ARID1B	51	0.01898101898101898	A549	cutting_control
0	PTK2	52	0.000999000999000999	A549	cutting_control
0	ARID1B	51	0.01898101898101898	A549	cutting_control
0	PTK2	52	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	SLC2A1	53	0.000999000999000999	A549	cutting_control
0	SLC2A2	54	0.0899100899100899	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	TXN	55	0.1088911088911089	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	TXN	55	0.1088911088911089	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PTK2	52	0.000999000999000999	A549	cutting_control
0	ARID1B	51	0.01898101898101898	A549	cutting_control
0	PTK2	52	0.000999000999000999	A549	cutting_control
0	ARID1B	51	0.01898101898101898	A549	cutting_control
0	EZH2	50	0.02097902097902098	A549	cutting_control
0	ATF4	49	0.000999000999000999	A549	cutting_control
0	EZH2	50	0.02097902097902098	A549	cutting_control
0	ATF4	49	0.000999000999000999	A549	cutting_control
0	SUZ12	48	0.000999000999000999	A549	cutting_control
0	ATP50	47	0.003996003996003996	A549	cutting_control
0	SUZ12	48	0.000999000999000999	A549	cutting_control
0	ATP50	47	0.003996003996003996	A549	cutting_control
0	STAT3	46	0.23476523476523475	A549	cutting_control
0	CDK4	8	0.000999000999000999	A549	cutting_control
0	STAT3	46	0.23476523476523475	A549	cutting_control
0	AURKB	45	0.5234765234765235	A549	cutting_control
0	SMARCB1	44	0.004995004995004995	A549	cutting_control
0	BCL2	43	0.3706293706293706	A549	cutting_control
0	SMARCB1	44	0.004995004995004995	A549	cutting_control
0	BCL2	43	0.3706293706293706	A549	cutting_control
0	SDHB	40	0.004995004995004995	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	TXN	55	0.1088911088911089	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	TXN	55	0.1088911088911089	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	SLC2A2	54	0.0899100899100899	A549	cutting_control
0	SLC2A1	53	0.000999000999000999	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	BCL2L2	9	0.3806193806193806	A549	cutting_control
0	SDHB	40	0.004995004995004995	A549	cutting_control
0	BCL2L2	9	0.3806193806193806	A549	cutting_control
0	RHOA	39	0.000999000999000999	A549	cutting_control
0	BRCA1	38	0.03896103896103896	A549	cutting_control
0	RHOA	39	0.000999000999000999	A549	cutting_control
0	BRCA1	38	0.03896103896103896	A549	cutting_control
0	RAC1	37	0.00999000999000999	A549	cutting_control
0	CCND1	36	0.000999000999000999	A549	cutting_control
0	RAC1	37	0.00999000999000999	A549	cutting_control
0	CCND1	36	0.000999000999000999	A549	cutting_control
0	PIK3CA	35	0.003996003996003996	A549	cutting_control
0	CCNE1	34	0.000999000999000999	A549	cutting_control
0	PIK3CA	35	0.003996003996003996	A549	cutting_control
0	CCNE1	34	0.000999000999000999	A549	cutting_control
0	MTOR	33	0.000999000999000999	A549	cutting_control
0	CDK2	32	0.000999000999000999	A549	cutting_control
0	MTOR	33	0.000999000999000999	A549	cutting_control
0	CDK2	32	0.000999000999000999	A549	cutting_control
0	KIF11	31	0.000999000999000999	A549	cutting_control
0	COX5B	30	0.000999000999000999	A549	cutting_control
0	KIF11	31	0.000999000999000999	A549	cutting_control
0	COX5B	30	0.000999000999000999	A549	cutting_control
0	JAK3	27	0.017982017982017984	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	XBP	42	0.03496503496503497	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	XBP	42	0.03496503496503497	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	RAF1	41	0.011988011988011988	A549	cutting_control
0	RAF1	41	0.011988011988011988	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	EGLN1	26	0.004995004995004995	A549	cutting_control
0	JAK3	27	0.017982017982017984	A549	cutting_control
0	EGLN1	26	0.004995004995004995	A549	cutting_control
0	ITGAV	25	0.000999000999000999	A549	cutting_control
0	ERBB2	24	0.001998001998001998	A549	cutting_control
0	ITGAV	25	0.000999000999000999	A549	cutting_control
0	ERBB2	24	0.001998001998001998	A549	cutting_control
0	ERBB3	23	0.029970029970029972	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	ERBB3	23	0.029970029970029972	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EGFR	22	0.000999000999000999	A549	cutting_control
0	GLS	21	0.000999000999000999	A549	cutting_control
0	EGFR	22	0.000999000999000999	A549	cutting_control
0	GLS	21	0.000999000999000999	A549	cutting_control
0	DOT1L	20	0.00999000999000999	A549	cutting_control
0	GPX4	19	0.030969030969030968	A549	cutting_control
0	DOT1L	20	0.00999000999000999	A549	cutting_control
0	GPX4	19	0.030969030969030968	A549	cutting_control
0	CTNNB1	18	0.001998001998001998	A549	cutting_control
0	HIF1a	17	0.00999000999000999	A549	cutting_control
0	CTNNB1	18	0.001998001998001998	A549	cutting_control
0	HIF1a	17	0.00999000999000999	A549	cutting_control
0	CSNK1A1	12	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	YAP1	29	0.025974025974025976	A549	cutting_control
0	YAP1	29	0.025974025974025976	A549	cutting_control
0	PRDX1	28	0.23976023976023977	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	PRDX1	28	0.23976023976023977	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	KRAS	3	0.000999000999000999	A549	cutting_control
0	CSNK1A1	12	0.000999000999000999	A549	cutting_control
0	KRAS	3	0.000999000999000999	A549	cutting_control
0	CHEK2	11	0.04095904095904096	A549	cutting_control
0	MAPK1	10	0.003996003996003996	A549	cutting_control
0	CHEK2	11	0.04095904095904096	A549	cutting_control
0	MAPK1	10	0.003996003996003996	A549	cutting_control
0	CDK4	8	0.000999000999000999	A549	cutting_control
0	BCL2L2	9	0.3806193806193806	A549	cutting_control
0	CDK4	8	0.000999000999000999	A549	cutting_control
0	MCL1	1	0.07492507492507493	A549	cutting_control
0	BRD4	7	0.000999000999000999	A549	cutting_control
0	MYC	6	0.000999000999000999	A549	cutting_control
0	BRD4	7	0.000999000999000999	A549	cutting_control
0	MYC	6	0.000999000999000999	A549	cutting_control
0	BRAF	5	0.1018981018981019	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	BRAF1	4	0.2897102897102897	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	AKT1	2	0.016983016983016984	A549	cutting_control
0	KRAS	3	0.000999000999000999	A549	cutting_control
0	AKT1	2	0.016983016983016984	A549	cutting_control
0	MCL1	1	0.07492507492507493	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	ORC4	16	0.03696303696303696	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	PSMA1	15	0.000999000999000999	A549	cutting_control
0	EMPTY	0	0.000999000999000999	A549	cutting_control
0	POLR2D	14	0.000999000999000999	A549	cutting_control
0	PPIB	13	0.01898101898101898	A549	cutting_control
0	MCL1	0	0.4785214785214785	A549	perturbation_control
0	AKT1	1	0.22677322677322678	A549	perturbation_control
0	KRAS	2	0.000999000999000999	A549	perturbation_control
0	AKT1	1	0.22677322677322678	A549	perturbation_control
0	BRAF1	3	0.44655344655344653	A549	perturbation_control
0	BRAF	4	0.09090909090909091	A549	perturbation_control
0	MYC	5	0.000999000999000999	A549	perturbation_control
0	BRD4	6	0.000999000999000999	A549	perturbation_control
0	MYC	5	0.000999000999000999	A549	perturbation_control
0	BRD4	6	0.000999000999000999	A549	perturbation_control
0	MCL1	0	0.4785214785214785	A549	perturbation_control
0	CDK4	7	0.000999000999000999	A549	perturbation_control
0	BCL2L2	8	0.939060939060939	A549	perturbation_control
0	CDK4	7	0.000999000999000999	A549	perturbation_control
0	MAPK1	9	0.000999000999000999	A549	perturbation_control
0	CHEK2	10	0.08191808191808192	A549	perturbation_control
0	MAPK1	9	0.000999000999000999	A549	perturbation_control
0	CHEK2	10	0.08191808191808192	A549	perturbation_control
0	KRAS	2	0.000999000999000999	A549	perturbation_control
0	CSNK1A1	11	0.000999000999000999	A549	perturbation_control
0	KRAS	2	0.000999000999000999	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	PPIB	13	0.002997002997002997	A549	perturbation_control
0	POLR2D	14	0.000999000999000999	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	PSMA1	15	0.000999000999000999	A549	perturbation_control
0	PSMA1	15	0.000999000999000999	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	ORC4	16	0.01898101898101898	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	Luc	17	0.000999000999000999	A549	perturbation_control
0	Luc	17	0.000999000999000999	A549	perturbation_control
0	PPIB	13	0.002997002997002997	A549	perturbation_control
0	LacZ	18	0.025974025974025976	A549	perturbation_control
0	LacZ	18	0.025974025974025976	A549	perturbation_control
0	CSNK1A1	11	0.000999000999000999	A549	perturbation_control
0	HIF1a	19	0.10589410589410589	A549	perturbation_control
0	CTNNB1	20	0.000999000999000999	A549	perturbation_control
0	HIF1a	19	0.10589410589410589	A549	perturbation_control
0	CTNNB1	20	0.000999000999000999	A549	perturbation_control
0	GPX4	21	0.12387612387612387	A549	perturbation_control
0	DOT1L	22	0.04095904095904096	A549	perturbation_control
0	GPX4	21	0.12387612387612387	A549	perturbation_control
0	DOT1L	22	0.04095904095904096	A549	perturbation_control
0	GLS	23	0.000999000999000999	A549	perturbation_control
0	EGFR	24	0.000999000999000999	A549	perturbation_control
0	GLS	23	0.000999000999000999	A549	perturbation_control
0	EGFR	24	0.000999000999000999	A549	perturbation_control
0	ERBB3	25	0.012987012987012988	A549	perturbation_control
0	ERBB3	25	0.012987012987012988	A549	perturbation_control
0	ERBB2	26	0.000999000999000999	A549	perturbation_control
0	ITGAV	27	0.000999000999000999	A549	perturbation_control
0	ERBB2	26	0.000999000999000999	A549	perturbation_control
0	ITGAV	27	0.000999000999000999	A549	perturbation_control
0	EGLN1	28	0.000999000999000999	A549	perturbation_control
0	JAK3	29	0.04095904095904096	A549	perturbation_control
0	EGLN1	28	0.000999000999000999	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	PPIB	13	0.002997002997002997	A549	perturbation_control
0	POLR2D	14	0.000999000999000999	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	PSMA1	15	0.000999000999000999	A549	perturbation_control
0	PSMA1	15	0.000999000999000999	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	PRDX1	30	0.11988011988011989	A549	perturbation_control
0	ORC4	16	0.01898101898101898	A549	perturbation_control
0	PRDX1	30	0.11988011988011989	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	Luc	17	0.000999000999000999	A549	perturbation_control
0	YAP1	31	0.059940059940059943	A549	perturbation_control
0	Luc	17	0.000999000999000999	A549	perturbation_control
0	YAP1	31	0.059940059940059943	A549	perturbation_control
0	PPIB	13	0.002997002997002997	A549	perturbation_control
0	LacZ	18	0.025974025974025976	A549	perturbation_control
0	LacZ	18	0.025974025974025976	A549	perturbation_control
0	JAK3	29	0.04095904095904096	A549	perturbation_control
0	COX5B	32	0.000999000999000999	A549	perturbation_control
0	KIF11	33	0.000999000999000999	A549	perturbation_control
0	COX5B	32	0.000999000999000999	A549	perturbation_control
0	KIF11	33	0.000999000999000999	A549	perturbation_control
0	CDK2	34	0.000999000999000999	A549	perturbation_control
0	MTOR	35	0.000999000999000999	A549	perturbation_control
0	CDK2	34	0.000999000999000999	A549	perturbation_control
0	MTOR	35	0.000999000999000999	A549	perturbation_control
0	CCNE1	36	0.000999000999000999	A549	perturbation_control
0	PIK3CA	37	0.000999000999000999	A549	perturbation_control
0	CCNE1	36	0.000999000999000999	A549	perturbation_control
0	PIK3CA	37	0.000999000999000999	A549	perturbation_control
0	CCND1	38	0.000999000999000999	A549	perturbation_control
0	RAC1	39	0.026973026973026972	A549	perturbation_control
0	CCND1	38	0.000999000999000999	A549	perturbation_control
0	RAC1	39	0.026973026973026972	A549	perturbation_control
0	BRCA1	40	0.04295704295704296	A549	perturbation_control
0	RHOA	41	0.000999000999000999	A549	perturbation_control
0	BRCA1	40	0.04295704295704296	A549	perturbation_control
0	RHOA	41	0.000999000999000999	A549	perturbation_control
0	BCL2L2	8	0.939060939060939	A549	perturbation_control
0	SDHB	42	0.003996003996003996	A549	perturbation_control
0	BCL2L2	8	0.939060939060939	A549	perturbation_control
0	POLR2D	14	0.000999000999000999	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	PPIB	13	0.002997002997002997	A549	perturbation_control
0	ORC4	16	0.01898101898101898	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	ORC4	16	0.01898101898101898	A549	perturbation_control
0	RAF1	43	0.006993006993006993	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	RAF1	43	0.006993006993006993	A549	perturbation_control
0	POLR2D	14	0.000999000999000999	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	XBP	44	0.005994005994005994	A549	perturbation_control
0	POLR2D	14	0.000999000999000999	A549	perturbation_control
0	XBP	44	0.005994005994005994	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	PSMA1	15	0.000999000999000999	A549	perturbation_control
0	PSMA1	15	0.000999000999000999	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	ORC4	16	0.01898101898101898	A549	perturbation_control
0	PPIB	13	0.002997002997002997	A549	perturbation_control
0	Chr2	12	0.000999000999000999	A549	perturbation_control
0	SDHB	42	0.003996003996003996	A549	perturbation_control
0	BCL2	45	0.4925074925074925	A549	perturbation_control
0	SMARCB1	46	0.04595404595404595	A549	perturbation_control
0	BCL2	45	0.4925074925074925	A549	perturbation_control
0	SMARCB1	46	0.04595404595404595	A549	perturbation_control
0	AURKB	47	0.3626373626373626	A549	perturbation_control
0	STAT3	48	0.058941058941058944	A549	perturbation_control
0	CDK4	7	0.000999000999000999	A549	perturbation_control
